product_code,YEAR,num_complaints,num_recalls,recalls_next_year,recalls_next_2_year
QUG,2024,2,0,1,
QEX,2024,25,0,0,
INK,2024,177,0,0,
CGL,2024,7,0,1,
QPQ,2024,13,0,0,
CCT,2024,2,0,0,
OJU,2024,4,3,2,
NRC,2024,4,0,0,
LDQ,2024,1,0,,
HTX,2024,24,1,0,
JOY,2024,5,0,1,
LFY,2024,2,0,,
EYB,2024,12,0,0,
KKX,2024,19,3,2,
DHB,2024,10,0,14,
JDK,2024,5,1,0,
OOG,2024,71,0,0,
JOT,2024,1,0,,
EML,2024,2,0,0,
KXJ,2024,7,0,5,
PJT,2024,8,0,0,
NDW,2024,2,0,0,
KIJ,2024,8,0,0,
QIK,2024,11,0,0,
MXJ,2024,3,0,0,
LYP,2024,1,0,0,
LCO,2024,2,0,1,
NPM,2024,5,0,0,
PBZ,2024,9,0,0,
QGZ,2024,3,0,,
IXR,2024,1,0,,
EQH,2024,2,0,,
JHW,2024,1,0,0,
PFF,2024,1,1,0,
QAZ,2024,1,0,,
HJT,2024,1,0,,
OWE,2024,2,0,,
PZI,2024,5,1,0,
OGQ,2024,1,0,0,
ECI,2024,1,0,,
MJI,2024,1,0,,
DZE,2024,682419,1,4,
MSS,2024,373,0,0,
QCD,2024,360,0,,
ETN,2024,741,2,3,
GAE,2024,13,0,0,
NIO,2024,502,0,2,
MOM,2024,1900,3,1,
HWB,2024,285,1,0,
MCN,2024,38,1,0,
FDT,2024,2998,0,1,
KDI,2024,2427,21,6,
HQB,2024,3,0,4,
EZY,2024,2067,2,0,
FCW,2024,178,0,0,
CFT,2024,25,0,0,
QHJ,2024,911,0,0,
JDZ,2024,27,0,0,
BSY,2024,210,1,8,
PKL,2024,1204,0,0,
DZJ,2024,12,0,0,
LPN,2024,79,0,0,
KWQ,2024,415,0,0,
FCG,2024,442,4,0,
FRO,2024,231,2,11,
DRB,2024,114,0,0,
EWY,2024,99,0,0,
CAZ,2024,162,1,1,
LGD,2024,81,0,1,
FZY,2024,83,0,0,
QHW,2024,18,0,0,
MRA,2024,117,0,0,
MRD,2024,37,0,0,
PMC,2024,14,0,0,
LNM,2024,65,0,0,
DTN,2024,10,0,0,
LZY,2024,74,0,1,
HGM,2024,171,1,3,
NAB,2024,5,0,0,
CCL,2024,4,0,0,
BYE,2024,9,0,0,
ITG,2024,8,0,0,
LCP,2024,39,3,2,
OYS,2024,29,0,0,
DJG,2024,3,0,3,
LOS,2024,3,0,,
CEO,2024,5,0,2,
DXZ,2024,48,1,2,
POS,2024,1,0,0,
GWJ,2024,7,0,1,
OZG,2024,20,0,0,
MTG,2024,8,0,1,
PBQ,2024,16,0,0,
HFN,2024,4,0,,
PLP,2024,10,0,0,
BZC,2024,8,1,0,
PNE,2024,4,0,,
PWH,2024,16,0,0,
NYT,2024,1,0,,
OYB,2024,3,0,0,
IQI,2024,2,0,0,
NXW,2024,29,0,0,
LYK,2024,1,0,,
GCQ,2024,2,0,,
DRJ,2024,2,0,0,
DIH,2024,1,0,,
KOA,2024,2,0,0,
HNW,2024,9,0,,
POD,2024,2,0,0,
JOZ,2024,1,1,1,
BRW,2024,1,0,0,
DRN,2024,1,0,,
NLG,2024,3,0,0,
OFX,2024,32,9,1,
INQ,2024,1,0,0,
NAY,2024,12684,42,5,
CBK,2024,20024,26,8,
PNJ,2024,3346,2,1,
JJE,2024,4161,33,27,
IZI,2024,1330,0,0,
HWR,2024,1196,0,0,
GWM,2024,638,6,3,
CCW,2024,468,5,7,
FDA,2024,70,0,0,
MRM,2024,511,0,0,
ONB,2024,680,1,39,
HWM,2024,93,0,0,
OLM,2024,39,0,0,
FZO,2024,19,0,0,
QPB,2024,16,1,0,
GDI,2024,20,0,0,
HEB,2024,524,0,30,
MVN,2024,25,1,4,
NTG,2024,21,0,0,
EXE,2024,281,2,0,
PAW,2024,2,0,0,
FYA,2024,27,0,1,
KWL,2024,140,3,0,
FPD,2024,40,0,0,
HXZ,2024,34,0,0,
FMS,2024,29,0,0,
OCJ,2024,2,0,0,
DQR,2024,7,0,6,
KWD,2024,132,0,0,
LWJ,2024,54,0,0,
IQK,2024,3,1,0,
JTO,2024,3,0,0,
QEH,2024,13,0,0,
DTD,2024,33,0,0,
JIS,2024,1,1,,
OTM,2024,43,0,0,
LIX,2024,5,0,0,
HXL,2024,4,0,0,
OOB,2024,137,0,0,
GCC,2024,7,0,0,
MJG,2024,5,2,0,
PHP,2024,4,0,0,
QTI,2024,3,0,0,
PXK,2024,1,0,0,
QNN,2024,5,0,0,
HWI,2024,1,0,,
OXK,2024,2,0,,
MAU,2024,1,0,,
ETD,2024,2,9,0,
HBW,2024,3,1,0,
GRM,2024,2,0,0,
PBX,2024,2,0,0,
PGD,2024,2,0,0,
OKY,2024,1,0,,
MRR,2024,1,0,,
QOI,2024,1,0,0,
MTD,2024,373,0,0,
FTL,2024,8408,1,0,
HRX,2024,2390,3,1,
QFG,2024,266053,1,6,
HTJ,2024,370,0,0,
DWJ,2024,3313,10,1,
IYN,2024,264,14,81,
GAZ,2024,65,0,1,
GDT,2024,51,0,0,
FFL,2024,604,0,0,
NQO,2024,156,0,1,
NTE,2024,395,0,0,
MJA,2024,164,1,1,
DRM,2024,695,1,2,
HSN,2024,1064,1,0,
JDS,2024,463,0,2,
FZW,2024,440,1,0,
MFE,2024,245,2,0,
MNI,2024,113,0,0,
ELC,2024,219,5,0,
PPN,2024,44,0,0,
PIF,2024,106,3,0,
MLM,2024,62,0,0,
LQM,2024,34,0,0,
KNH,2024,9,0,0,
PQA,2024,5,0,0,
PRL,2024,446,3,0,
PKC,2024,53,1,0,
ILK,2024,17,0,0,
EBW,2024,14,0,0,
NHI,2024,11,0,0,
OMZ,2024,3,0,,
KMJ,2024,3,0,0,
MGP,2024,8,0,,
HBA,2024,27,23,0,
HXG,2024,10,0,0,
HXK,2024,5,1,0,
CDQ,2024,4,0,0,
PUI,2024,68,0,2,
MRZ,2024,40,0,0,
MWH,2024,68,0,0,
LZP,2024,106,0,0,
KOZ,2024,2,0,,
EZX,2024,4,0,0,
LRW,2024,18,5,2,
FRG,2024,21,0,0,
NGX,2024,11,0,0,
NEK,2024,34,0,0,
QTD,2024,1,0,0,
EZR,2024,1,0,,
QIT,2024,2,0,0,
OFR,2024,1,2,1,
OPJ,2024,1,0,,
NOX,2024,9,0,1,
BZG,2024,3,1,0,
KWH,2024,2,0,0,
PGT,2024,1,0,0,
JEC,2024,2,0,0,
EHD,2024,6,0,,
MBV,2024,3,0,,
PXE,2024,5,0,,
HHW,2024,6,0,0,
QST,2024,4,0,0,
IQG,2024,3,0,0,
MIJ,2024,2,0,,
EBA,2024,1,0,4,
JSC,2024,1,0,0,
BZT,2024,3,0,,
NPP,2024,1,0,,
QDK,2024,237,0,0,
KYM,2024,1,0,,
KJK,2024,1,0,,
GBS,2024,1,0,0,
GKP,2024,5,0,,
EIE,2024,1,0,,
MXK,2024,1,0,0,
PBY,2024,1,0,0,
KSS,2024,1,0,0,
MRC,2024,2,0,1,
LIT,2024,1888,2,1,
MCM,2024,5584,2,1,
DSI,2024,1303,0,19,
DSQ,2024,12969,8,7,
OXO,2024,192,4,2,
MTA,2024,2114,0,0,
HBL,2024,195,0,2,
GCI,2024,117,0,0,
DTC,2024,1061,0,0,
LQR,2024,68,0,0,
MIA,2024,23,0,0,
OYE,2024,35,6,1,
KHO,2024,167,0,0,
JEA,2024,35,8,6,
NPL,2024,17,0,0,
QEW,2024,159,2,1,
PGQ,2024,19,0,0,
LPM,2024,162,2,2,
KGY,2024,18,0,0,
FCX,2024,35,0,0,
GDX,2024,2,0,0,
OMC,2024,2,0,0,
NCF,2024,34,0,0,
KXG,2024,10,1,0,
HTF,2024,8,2,0,
OFT,2024,71,8,4,
PWG,2024,1,0,,
DCN,2024,5,0,1,
MLY,2024,2,0,0,
JSM,2024,21,1,0,
DSK,2024,12,0,0,
FYI,2024,6,0,0,
BSN,2024,10,0,0,
GCA,2024,13,0,0,
MLA,2024,9,0,0,
CHH,2024,8,0,0,
ISN,2024,3,0,0,
NBE,2024,24,0,0,
JFT,2024,4,0,0,
QQK,2024,135,1,0,
MBP,2024,1,0,0,
NJT,2024,3,1,4,
CFL,2024,5,0,0,
OIB,2024,1,4,,
JSI,2024,22,0,6,
NJC,2024,1,0,,
IDW,2024,2,1,,
PNY,2024,4,0,0,
OIV,2024,1,0,,
NUN,2024,2,0,0,
OZI,2024,8,0,0,
QEY,2024,1,0,0,
GZT,2024,8,0,0,
ELR,2024,1,0,0,
DAA,2024,1,0,,
ONF,2024,3,0,0,
FHM,2024,1,0,,
JAZ,2024,1,0,,
MQE,2024,20,0,0,
OLL,2024,1,0,0,
BYY,2024,3,0,1,
LRR,2024,1,0,0,
ETA,2024,8,0,0,
QWB,2024,1,1,,
JZW,2024,2,0,0,
NEI,2024,2,0,,
FPL,2024,3,0,,
IMI,2024,1,0,0,
QIH,2024,2,0,0,
HNY,2024,1,0,0,
JJY,2024,1,4,5,
DLZ,2024,1,0,,
JFM,2024,1,0,0,
PXY,2024,3,0,,
DSW,2024,1,0,,
DRF,2024,615,0,0,
FRN,2024,56641,36,40,
MEA,2024,4498,3,3,
DXE,2024,370,1,1,
HXC,2024,124,0,0,
NJL,2024,1232,0,0,
NGV,2024,2676,0,0,
BZA,2024,28,2,4,
OSI,2024,211,0,1,
FMK,2024,235,0,0,
DRC,2024,104,1,0,
PJQ,2024,107,0,0,
QJY,2024,42,0,0,
PJY,2024,54,0,0,
FWF,2024,20,0,0,
FQO,2024,138,11,2,
NPU,2024,276,0,0,
QAQ,2024,5,0,0,
QVN,2024,7,0,,
JDL,2024,27,0,0,
MQN,2024,60,0,0,
NWV,2024,31,0,0,
DRY,2024,69,0,2,
PCB,2024,12,5,0,
QHF,2024,2,0,,
CEK,2024,33,2,1,
PHC,2024,11,0,7,
FZE,2024,26,0,0,
OJG,2024,38,16,12,
OJK,2024,9,10,8,
OXC,2024,37,0,0,
SAK,2024,3,0,0,
KGC,2024,86,0,0,
ILJ,2024,11,0,0,
OHM,2024,32,5,9,
DYJ,2024,3,0,0,
PLF,2024,3,0,0,
NZW,2024,10,0,0,
PQE,2024,1,0,,
KLT,2024,1,0,0,
NLM,2024,4,0,0,
GMQ,2024,2,0,,
DFH,2024,13,0,0,
LEH,2024,14,0,1,
LZJ,2024,1,0,,
PJK,2024,1,0,0,
JDO,2024,2,0,0,
OVK,2024,2,0,0,
LCR,2024,1,0,,
KTZ,2024,2,0,0,
JDH,2024,6,0,0,
NHG,2024,1,0,,
NJM,2024,2,0,0,
OCC,2024,3,2,3,
OKE,2024,1,0,,
MAD,2024,2,0,0,
KOL,2024,2,0,0,
JWI,2024,4,0,,
KNM,2024,1,0,,
NQM,2024,1,0,0,
PLO,2024,4,0,0,
CBZ,2024,1,0,,
KGM,2024,1,0,,
KKY,2024,1,0,0,
HQG,2024,1,0,0,
NIK,2024,11538,6,0,
GAM,2024,7145,7,0,
LWS,2024,24879,17,3,
EZW,2024,5688,1,1,
MBB,2024,210,0,0,
HRS,2024,1827,2,21,
NXC,2024,8895,2,0,
QJR,2024,594,1,2,
KNT,2024,1560,9,19,
KRO,2024,833,4,1,
MPN,2024,236,0,0,
OGG,2024,8,0,0,
EBZ,2024,3,0,0,
KGO,2024,18,0,0,
DXC,2024,374,3,4,
PJE,2024,166,0,0,
FTA,2024,29,0,0,
KCT,2024,18,0,3,
DPS,2024,62,6,4,
NHJ,2024,40,3,0,
GNX,2024,3,0,0,
JDP,2024,30,0,0,
JCW,2024,259,0,7,
PZK,2024,253,0,0,
ORG,2024,116,0,0,
DXF,2024,355,0,4,
LMF,2024,134,1,0,
BTC,2024,5,0,0,
MOV,2024,3,0,,
OAT,2024,44,0,0,
JIY,2024,8,1,1,
CBF,2024,13,0,0,
NAC,2024,34,5,1,
CBH,2024,20,8,0,
LLZ,2024,42,20,29,
MRP,2024,2,0,,
DHR,2024,3,0,0,
NGL,2024,1,0,,
EPT,2024,15,0,0,
JZO,2024,29,4,3,
NXB,2024,4,0,0,
IZH,2024,5,0,0,
DCF,2024,9,0,0,
FON,2024,5,2,0,
FNG,2024,3,1,0,
OZE,2024,1,1,2,
JIH,2024,1,0,0,
JIT,2024,17,1,4,
PAB,2024,2,0,0,
OJT,2024,2,0,0,
HOI,2024,3,0,0,
LAO,2024,1,0,0,
ELW,2024,3,0,0,
QVV,2024,3,1,0,
KYS,2024,3,0,0,
KPM,2024,4,0,0,
LGH,2024,2,0,0,
LWL,2024,16,0,0,
OKP,2024,1,0,,
LYY,2024,5,0,0,
JFB,2024,1,0,0,
MIC,2024,2,0,,
FBM,2024,1,0,,
QGA,2024,1,0,,
FOD,2024,2,0,0,
OFQ,2024,1,2,,
QQH,2024,3,1,0,
FLH,2024,3,0,0,
FYC,2024,1,2,0,
EZO,2024,1,0,,
DWO,2024,6,0,,
JYQ,2024,1,0,,
FHN,2024,1,0,0,
NEO,2024,1,0,,
LDE,2024,1,0,0,
MXC,2024,964,0,0,
MDB,2024,400,4,2,
DYB,2024,3897,14,8,
PFO,2024,706,0,0,
KFM,2024,296,2,1,
DTQ,2024,857,2,1,
HXX,2024,1683,1,0,
MNT,2024,4772,1,1,
MHX,2024,2751,19,37,
GEY,2024,1425,0,0,
EKX,2024,19,0,0,
PJS,2024,491,0,0,
KPA,2024,97,1,0,
PCU,2024,413,0,0,
JMG,2024,11,0,1,
NIE,2024,123,0,6,
KRD,2024,1515,2,3,
IYO,2024,634,0,0,
PHV,2024,280,0,1,
KQT,2024,6,0,6,
GFG,2024,79,0,0,
FST,2024,40,0,0,
GAQ,2024,175,0,0,
EKP,2024,7,0,0,
MZF,2024,114,0,1,
FHQ,2024,69,0,0,
KZI,2024,11,0,0,
IEO,2024,61,1,1,
KYW,2024,13,1,1,
ITJ,2024,82,5,0,
ODE,2024,40,0,2,
GXZ,2024,57,0,0,
LZD,2024,206,1,1,
LRK,2024,184,0,1,
MTJ,2024,32,0,0,
IPS,2024,5,0,0,
QPT,2024,9,0,0,
NEP,2024,46,0,0,
NHX,2024,4,0,1,
OQI,2024,35,2,0,
PJA,2024,13,0,0,
JWJ,2024,18,0,0,
BWC,2024,1,0,,
LLH,2024,1,0,0,
FKK,2024,2,0,0,
NQP,2024,8,0,0,
OFG,2024,3,7,,
JAD,2024,5,0,0,
FPK,2024,8,0,1,
JTY,2024,6,0,0,
NFO,2024,4,0,0,
CDX,2024,8,0,1,
FAP,2024,2,0,0,
HXW,2024,25,0,0,
LOJ,2024,4,0,0,
ISY,2024,14,0,0,
MLS,2024,14,13,9,
PKB,2024,1,0,,
MKZ,2024,7,0,0,
LWW,2024,2,0,,
KNP,2024,16,0,0,
LHX,2024,3,0,0,
JAC,2024,2,0,0,
FMR,2024,10,0,0,
OWD,2024,5,0,0,
EMJ,2024,27,0,0,
NNL,2024,2,0,,
NDY,2024,3,2,0,
QZK,2024,16,0,0,
JEH,2024,1,0,,
GCE,2024,3,0,0,
MNZ,2024,1,0,0,
FQL,2024,1,0,0,
QJN,2024,1,0,,
DDX,2024,1,0,,
EWO,2024,2,0,0,
DQD,2024,1,0,,
OYH,2024,1,0,0,
CAX,2024,1,0,0,
LEA,2024,2,0,1,
CJW,2024,1,0,0,
HIH,2024,1601,1,3,
PQF,2024,21777,0,0,
EQJ,2024,365,1,0,
MNS,2024,1536,3,2,
JWH,2024,10740,17,16,
KTT,2024,517,1,1,
KWP,2024,431,0,0,
LPH,2024,5601,13,7,
PHX,2024,2120,12,12,
PYX,2024,1026,2,0,
LFL,2024,3952,12,12,
GKT,2024,439,0,0,
LWR,2024,1810,0,0,
IMD,2024,111,3,0,
IME,2024,12,0,1,
FGA,2024,23,8,0,
FAS,2024,310,0,0,
NPJ,2024,44,0,0,
GJS,2024,175,0,2,
GAN,2024,448,2,0,
JID,2024,5,0,0,
QAN,2024,128,1,1,
HCF,2024,123,0,0,
FEO,2024,220,0,4,
PKT,2024,4,0,0,
NIU,2024,173,0,0,
GXY,2024,50,0,0,
CHW,2024,23,0,0,
LPC,2024,11,0,0,
BZO,2024,45,2,3,
DEW,2024,4,1,,
FZM,2024,9,0,0,
DWH,2024,2,0,0,
DZM,2024,25,0,0,
JJG,2024,4,0,0,
KGE,2024,9,0,0,
MLO,2024,2,2,0,
NRZ,2024,1,0,0,
CEC,2024,275,0,0,
OQO,2024,2,0,0,
JOW,2024,29,0,3,
CCX,2024,23,1,0,
IMP,2024,7,0,0,
KOI,2024,2,0,0,
BYD,2024,10,3,0,
HQY,2024,2,0,,
PKW,2024,1,0,,
KXA,2024,2,0,0,
MQC,2024,8,0,0,
FDG,2024,3,0,0,
MDI,2024,20,0,0,
JHR,2024,2,0,0,
MIX,2024,2,0,,
MYN,2024,1,0,0,
MPA,2024,60,0,1,
EHZ,2024,1,0,,
MNU,2024,4,0,,
QFC,2024,1,0,,
GIO,2024,3,0,13,
EYK,2024,1,0,,
PUU,2024,2,0,,
QQV,2024,1,0,,
MQG,2024,1,0,0,
OWO,2024,2,0,0,
INF,2024,1,0,,
SAF,2024,248,0,0,
GJT,2024,2,0,0,
BXN,2024,4,4,,
EAT,2024,2,0,,
MZP,2024,2,0,0,
QKR,2024,1,0,,
QWW,2024,1,0,,
IWR,2024,1,0,,
HHT,2024,1,0,0,
GCJ,2024,5998,15,6,
GEI,2024,7820,46,16,
HIF,2024,1479,0,0,
LZG,2024,17767,0,1,
PKU,2024,9444,0,0,
MPV,2024,80,0,0,
KWA,2024,1166,0,0,
OAE,2024,2074,7,6,
NPV,2024,322,0,0,
NDP,2024,221,2,4,
FMG,2024,929,0,34,
JJQ,2024,7,0,1,
KRA,2024,942,0,0,
GCT,2024,296,0,0,
QJI,2024,14,0,0,
IZQ,2024,22,0,0,
KJG,2024,2,0,0,
DQO,2024,507,51,1,
DRS,2024,204,0,1,
MVV,2024,1,0,,
JJH,2024,12,2,0,
EFT,2024,40,0,0,
NEY,2024,141,0,0,
HWQ,2024,50,0,0,
NAD,2024,1750,0,2,
QRU,2024,2,0,0,
FEQ,2024,703,1,0,
QCA,2024,152,1,0,
PFN,2024,85,0,0,
HFX,2024,119,1,0,
FFA,2024,13,5,0,
MYA,2024,2,0,0,
OGE,2024,101,5,13,
INM,2024,8,0,0,
QOV,2024,3,0,0,
IKK,2024,2,0,,
LKB,2024,11,1,0,
FCK,2024,7,0,0,
CFR,2024,15,0,0,
OHD,2024,18,10,9,
LFX,2024,13,0,0,
QPY,2024,5,0,0,
HAE,2024,9,0,0,
NFB,2024,1,0,0,
LCD,2024,2,0,,
OJF,2024,1,5,,
LZC,2024,16,1,0,
OHA,2024,8,2,0,
KGS,2024,2,0,1,
JCE,2024,21,0,,
CGS,2024,1,0,1,
IRP,2024,4,0,1,
MWJ,2024,3,2,0,
OWI,2024,3,0,0,
LNI,2024,1,12,0,
KME,2024,2,0,0,
MWP,2024,1,0,0,
INP,2024,1,0,0,
HWP,2024,1,0,,
CZP,2024,2,0,0,
LIO,2024,4,0,1,
GTQ,2024,1,0,0,
EBI,2024,1,5,0,
KMN,2024,1,0,0,
HFM,2024,1,0,0,
OMA,2024,2,0,,
KEW,2024,2,0,0,
QBC,2024,1,0,0,
EOQ,2024,6008,7,27,
LTI,2024,442,0,0,
NWB,2024,2635,7,1,
FAJ,2024,886,0,0,
OUT,2024,1315,0,3,
ERL,2024,1574,0,0,
PZE,2024,4861,0,0,
FQH,2024,423,1,0,
GDO,2024,287,0,0,
JDG,2024,299,4,2,
LMH,2024,1366,0,0,
FCL,2024,58,0,0,
DSJ,2024,29,0,0,
JEQ,2024,568,0,0,
OWY,2024,24,0,0,
OAF,2024,7,0,0,
LRN,2024,87,0,0,
LWQ,2024,401,0,0,
FMT,2024,255,2,0,
OAD,2024,283,0,0,
CHL,2024,196,11,8,
MDM,2024,501,5,1,
FRL,2024,9,0,0,
QHQ,2024,32,0,1,
MZO,2024,55,2,0,
DQA,2024,539,9,5,
JQP,2024,102,5,3,
QII,2024,18,0,0,
KZD,2024,43,0,0,
JOS,2024,3,0,0,
GTZ,2024,4,1,0,
INN,2024,25,0,0,
KOC,2024,18,0,0,
MPO,2024,25,0,0,
BYI,2024,19,0,0,
KNC,2024,70,0,1,
LBI,2024,6,0,0,
LOK,2024,5,0,0,
MQF,2024,14,0,0,
HRT,2024,6,0,,
BSS,2024,14,0,0,
KNF,2024,13,0,0,
JIX,2024,15,2,1,
QEP,2024,8,3,0,
EWL,2024,8,0,0,
HTC,2024,25,0,0,
OQU,2024,7,4,,
HIR,2024,1,0,,
ISW,2024,3,4,,
FLG,2024,8,1,1,
MRJ,2024,12,0,0,
EIH,2024,7,6,0,
HBM,2024,5,0,0,
JXM,2024,5,0,0,
LWF,2024,8,0,,
FAT,2024,3,0,0,
IWJ,2024,2,0,0,
KWF,2024,1,0,0,
MQX,2024,1,0,0,
PCW,2024,1,0,0,
HIB,2024,2,0,3,
OIU,2024,1,0,0,
INB,2024,2,0,,
HTS,2024,1,0,,
LBR,2024,1,0,0,
NSP,2024,1,0,,
MSQ,2024,1,0,0,
IRQ,2024,1,0,0,
JAQ,2024,1,0,0,
JZG,2024,1,1,,
CCN,2024,1,0,,
FQP,2024,1,0,0,
OUY,2024,1,0,,
PLL,2024,3,0,,
LRO,2024,3008,78,62,
NJE,2024,717,0,0,
FDS,2024,9168,2,0,
DTK,2024,400,0,1,
DWC,2024,545,0,0,
LZO,2024,2560,5,7,
KWS,2024,2090,14,4,
FGC,2024,451,0,0,
FAE,2024,183,0,0,
KGZ,2024,44,0,4,
NRY,2024,634,3,2,
HTY,2024,283,2,0,
NGT,2024,327,0,1,
KMK,2024,104,0,0,
KTW,2024,123,0,0,
DTI,2024,7,0,0,
CHP,2024,65,0,0,
KGX,2024,220,4,9,
NBC,2024,13,0,0,
ITI,2024,141,2,3,
LNH,2024,276,122,126,
KZH,2024,26,0,0,
OKV,2024,4,14,9,
LXA,2024,14,0,3,
FQM,2024,5,2,1,
MUI,2024,2,0,0,
NAE,2024,13,0,0,
PEP,2024,24,0,0,
PZX,2024,35,0,0,
OEA,2024,8,1,0,
KSZ,2024,64,0,0,
BYX,2024,25,0,0,
GEF,2024,44,0,0,
FXY,2024,11,1,0,
OGZ,2024,3,0,0,
MDP,2024,35,0,0,
EYA,2024,27,0,0,
PNW,2024,41,1,0,
OCL,2024,58,0,0,
DZA,2024,2,0,1,
IOR,2024,134,0,0,
KSF,2024,2,0,,
GQG,2024,2,0,0,
DTR,2024,8,0,0,
NGZ,2024,1,0,,
KLE,2024,11,1,0,
NQW,2024,15,0,0,
NQX,2024,8,0,1,
JQT,2024,4,0,0,
EYQ,2024,7,0,0,
OJJ,2024,3,2,,
JIF,2024,1,0,0,
QVG,2024,2,0,0,
LEG,2024,14,0,0,
PPM,2024,6,3,5,
QAJ,2024,1,0,,
HCI,2024,3,0,0,
HBI,2024,2,0,0,
DEM,2024,1,0,,
EXS,2024,13,0,0,
QRL,2024,7,0,1,
HXT,2024,6,0,0,
ING,2024,4,0,,
FZQ,2024,2,0,0,
LYU,2024,3,0,0,
FRA,2024,1,0,,
JZF,2024,12,0,0,
KQJ,2024,2,0,,
PLQ,2024,3,0,0,
QBP,2024,1,0,2,
JPE,2024,2,0,,
JOP,2024,1,0,0,
MRV,2024,1,0,0,
DPZ,2024,1,0,,
ESE,2024,1,0,0,
PGM,2024,1,0,0,
HNN,2024,1837,29,8,
LPL,2024,289,1,2,
LWP,2024,10350,4,21,
FJL,2024,34,0,18,
DQX,2024,2191,9,1,
HNF,2024,30,2,0,
GCD,2024,4,0,0,
MPB,2024,178,0,0,
CAW,2024,446,5,3,
OEZ,2024,146,43,27,
PMW,2024,9,0,,
FTY,2024,12,0,0,
CAD,2024,254,5,2,
OBP,2024,49,0,0,
LNQ,2024,156,0,0,
OWT,2024,61,0,0,
GBA,2024,16,0,0,
KNW,2024,1250,2,2,
QWK,2024,27,0,1,
MNB,2024,208,1,1,
JCX,2024,103,0,0,
QRK,2024,9,0,0,
MNL,2024,65,1,2,
EQL,2024,35,0,0,
MIB,2024,32,0,3,
GAD,2024,110,4,1,
KFZ,2024,13,0,0,
CAP,2024,11,0,0,
QBO,2024,22,0,0,
LFD,2024,14,0,1,
CFN,2024,1,1,,
JES,2024,6,0,0,
GAB,2024,26,0,0,
JSH,2024,11,0,1,
EAJ,2024,2,0,0,
PFJ,2024,7,0,0,
QAI,2024,5,0,0,
QSW,2024,1,0,0,
QLX,2024,4,0,0,
QHO,2024,11,0,0,
GBZ,2024,4,0,0,
MBJ,2024,1,0,,
LHC,2024,4,0,0,
QLJ,2024,23,0,0,
PIG,2024,1,0,,
OBO,2024,3,0,0,
HMY,2024,2,0,0,
NKC,2024,5,0,0,
QRH,2024,3,0,0,
OLG,2024,1,0,,
PKN,2024,5,0,0,
HCJ,2024,1,0,,
PQC,2024,2,0,0,
NNI,2024,1,0,,
MSA,2024,1,0,,
FBQ,2024,1,0,0,
QOC,2024,1,0,0,
NLF,2024,1,0,0,
PEO,2024,1,0,0,
JXN,2024,1,0,,
GAH,2024,2,0,0,
HFB,2024,2,1,0,
EXQ,2024,1,0,,
NIQ,2024,3008,0,0,
DWB,2024,39,0,0,
IOY,2024,7,0,,
MXD,2024,2983,1,0,
NPT,2024,10922,5,0,
LCJ,2024,481,0,0,
LON,2024,418,6,2,
DWA,2024,387,0,0,
GZB,2024,313,0,0,
QHM,2024,45,0,0,
KOT,2024,14,0,0,
HEX,2024,1,0,0,
LWK,2024,8,2,0,
QMG,2024,112,0,0,
FIP,2024,174,1,0,
DXN,2024,269,7,1,
GES,2024,32,0,0,
PNZ,2024,9,0,0,
QSK,2024,58,0,0,
OQS,2024,6,0,0,
EMA,2024,4,2,0,
IKD,2024,10,1,0,
PAO,2024,84,1,0,
HDA,2024,14,0,0,
OJH,2024,124,64,15,
EYJ,2024,43,0,0,
GZJ,2024,12,0,0,
OWQ,2024,37,0,7,
LHN,2024,2,7,0,
GBQ,2024,7,0,0,
NBY,2024,3,0,0,
FBO,2024,30,0,0,
FHO,2024,5,0,0,
LRS,2024,19,5,4,
KYZ,2024,106,1,0,
NHK,2024,6,0,0,
CZW,2024,2,0,,
ILO,2024,10,0,0,
FWW,2024,3,0,0,
QGK,2024,5,0,,
LYL,2024,5,0,0,
KXF,2024,5,0,0,
JCF,2024,53,0,0,
LOE,2024,2,0,0,
ITW,2024,3,0,0,
HHI,2024,3,0,,
EBC,2024,1,0,0,
LZU,2024,1,0,0,
HGL,2024,14,0,0,
PFA,2024,25,0,0,
KLA,2024,1,0,,
LWA,2024,1,0,,
PMV,2024,1,0,,
PCE,2024,1,0,0,
PMA,2024,1,0,,
QXM,2024,4,0,0,
LJL,2024,2,0,,
HMN,2024,1,0,,
FRT,2024,6,0,,
MWG,2024,1,0,0,
LZI,2024,1,0,,
BTR,2024,1648,1,1,
PMP,2024,2049,1,0,
FPA,2024,45876,50,112,
OYC,2024,17322,1,6,
MAH,2024,616,0,0,
KNS,2024,1515,20,7,
OUG,2024,546,0,0,
HBB,2024,742,0,2,
MOQ,2024,180,1,0,
LQY,2024,81,0,0,
FZT,2024,81,1,0,
MAV,2024,416,4,1,
DYG,2024,226,0,1,
MIH,2024,3279,1,1,
LMG,2024,226,2,2,
NEW,2024,2091,1,5,
FTD,2024,144,2,0,
KYG,2024,90,0,0,
OCY,2024,129,0,0,
MIR,2024,40,0,0,
BTO,2024,418,31,0,
JDB,2024,162,1,1,
GZF,2024,661,1,0,
PFV,2024,207,0,0,
FBK,2024,94,9,0,
MUD,2024,138,2,0,
FSO,2024,15,1,0,
QLT,2024,112,1,0,
DWS,2024,48,0,1,
DRX,2024,60,0,0,
FAQ,2024,42,0,0,
QOL,2024,2,0,,
OMB,2024,21,0,0,
